prefecture,city,number,address,name,lat,long
東京都,板橋区,37_3,西台1丁目41番10号,都立志村学園（西）,35.7760447,139.6737871
東京都,板橋区,37_4,西台3丁目13番2号,西台図書館,35.7739994,139.6688054
東京都,板橋区,37_5,西台3丁目38番23号,志村第五小学校（東）,35.7763753,139.6694197
東京都,板橋区,37_6,西台3丁目42番1号,西徳第二公園（南）,35.7762374,139.6678549
東京都,板橋区,37_7,西台1丁目11番1号,西台三本けやき広場,35.7728811,139.6709996
東京都,板橋区,37_8,西台3丁目56番3号,西台ふれあい公園（南）,35.7787041,139.6654579
東京都,板橋区,38_1,蓮根1丁目2番8号,蓮根みなみ公園（西）,35.7796131,139.6801405
東京都,板橋区,38_2,蓮根1丁目15番20号,民宅,35.7786304,139.6761732
東京都,板橋区,38_3,蓮根1丁目30番6号,民宅,35.7798676,139.6739077
東京都,板橋区,38_4,蓮根2丁目5番5号,志村健康福祉センター入口前,35.7811337,139.6771713
東京都,板橋区,38_5,相生町8番15号,相生東児童遊園（南東）,35.7767886,139.6819121
東京都,板橋区,38_6,相生町24番3-101号,相生保育園,35.7785677,139.6788246
東京都,板橋区,38_7,相生町26番14号,志村坂下小学校（東）,35.778936,139.6801704
東京都,板橋区,38_8,相生町26番14号,志村坂下小学校（西）,35.778936,139.6801704
東京都,板橋区,39_1,坂下1丁目36番27号,坂下一丁目公園（東）,35.7804843,139.6826827
東京都,板橋区,39_2,坂下2丁目8番2号,都営坂下二丁目アパ－ト２号棟,35.781448,139.6828605
東京都,板橋区,39_3,坂下2丁目18番1号,志村第六小学校（西）,35.782742,139.6808211
東京都,板橋区,39_4,坂下2丁目19番1号,城北交通公園（東）,35.7836155,139.6816149
東京都,板橋区,39_5,坂下2丁目19番1号,城北公園（南）,35.7836155,139.6816149
東京都,板橋区,39_6,坂下2丁目21番1号,志村第三中学校（北）,35.7840132,139.6832559
東京都,板橋区,39_7,坂下3丁目9番19号,坂下三丁目緑地（南）,35.7851732,139.6823568
東京都,板橋区,39_8,坂下3丁目10番G-109号,こぶし保育園,35.786155,139.6801489
東京都,板橋区,39_9,坂下3丁目14番6-101号,坂下三丁目保育園,35.7874001,139.6818261
東京都,板橋区,40_1,蓮根3丁目12番9号,板橋区立へび公園,35.7868487,139.6783266
東京都,板橋区,40_2,蓮根2丁目28番,蓮根二丁目公園（西）,35.7849273,139.6748671
東京都,板橋区,40_3,蓮根2丁目29番1号,新蓮根団地９号棟北駐車場,35.7854941,139.6756745
東京都,板橋区,40_4,蓮根2丁目30番15号,新蓮根団地内広場,35.7848774,139.67705
東京都,板橋区,40_5,蓮根3丁目6番4号,蓮根三丁目第三児童遊園（西）,35.7863792,139.6759835
東京都,板橋区,40_6,蓮根3丁目10番1号,蓮根小学校（東）,35.7873255,139.6767112
東京都,板橋区,40_7,蓮根3丁目10番1号,蓮根小学校（西）,35.7873255,139.6767112
東京都,板橋区,40_8,蓮根3丁目15番4号,蓮根三丁目公園（北）,35.7888185,139.677419
東京都,板橋区,40_9,蓮根3丁目15番5号,蓮根第二小学校（東）,35.7879225,139.6772381
東京都,板橋区,41_1,舟渡1丁目14番,舟渡一丁目第二児童遊園（南）,35.7924445,139.6903398
東京都,板橋区,41_2,舟渡2丁目15番,都立浮間公園入口脇（南）,35.7955555,139.6927328
東京都,板橋区,41_3,舟渡2丁目15番,都立浮間公園（西）,35.7955555,139.6927328
東京都,板橋区,41_4,舟渡3丁目5番12号,舟渡三丁目児童遊園（西）,35.7932414,139.6799997
東京都,板橋区,41_5,舟渡3丁目6番15号,舟渡小学校（北）,35.7935584,139.6817628
東京都,板橋区,41_6,舟渡3丁目6番15号,舟渡小学校（東）,35.7935584,139.6817628
東京都,板橋区,41_7,舟渡3丁目14番1号,民宅,35.7940716,139.6838916
東京都,板橋区,41_8,舟渡4丁目4番1号,舟渡水辺公園（北西）,35.7926833,139.6730828
東京都,板橋区,42_1,徳丸1丁目2番7号,徳丸一丁目児童遊園（西）,35.7679944,139.6671323
東京都,板橋区,42_2,徳丸1丁目6番,徳丸一丁目西児童遊園（西）,35.7686806,139.6654579
東京都,板橋区,42_3,徳丸1丁目16番1号,板橋西清掃事務所,35.7692263,139.6666185
東京都,板橋区,42_4,徳丸1丁目21番1号,徳丸小学校（南）,35.771783,139.6659684
東京都,板橋区,42_5,徳丸1丁目21番1号,徳丸小学校（西）,35.771783,139.6659684
東京都,板橋区,42_6,徳丸1丁目22番14号,私立徳丸幼稚園,35.7715187,139.6651707
東京都,板橋区,42_7,徳丸1丁目42番1号,西徳第一公園（東）,35.7723964,139.6676954
東京都,板橋区,42_8,徳丸1丁目42番1号,西徳第一公園（南）,35.7723964,139.6676954
東京都,板橋区,43_1,徳丸2丁目6番1号,イオンＳＣ板橋店（東）,35.7700328,139.660993
東京都,板橋区,43_2,徳丸2丁目6番1号,そうはち山広場（南東）,35.7700328,139.660993
東京都,板橋区,43_3,徳丸2丁目12番12号,徳丸地域センターきたのホール,35.7720422,139.6602802
東京都,板橋区,43_4,徳丸2丁目23番7号,都営徳丸二丁目アパ－ト,35.7742107,139.6602334
東京都,板橋区,43_5,徳丸2丁目30番7号,民宅,35.775616,139.6617026
東京都,板橋区,43_6,徳丸3丁目23番1号,北野小学校（東）,35.7713242,139.6568673
東京都,板橋区,43_7,徳丸3丁目23番1号,北野小学校（西）,35.7713242,139.6568673
東京都,板橋区,43_8,徳丸3丁目31番7号,民宅,35.7745114,139.6557281
東京都,板橋区,44_1,4葉1丁目23番1号,四葉公園（東）,35.7512311,139.7092786
東京都,板橋区,44_2,徳丸5丁目14番1号,石川橋公園（北）,35.7774052,139.6552131
東京都,板橋区,44_3,徳丸5丁目32番9号,徳丸三ツ和公園,35.7790031,139.6564597
東京都,板橋区,44_4,徳丸6丁目27番11号,徳丸ケ丘公園（北）,35.778665,139.6618501
東京都,板橋区,44_5,徳丸6丁目52番13号,民宅,35.7794404,139.6602435
東京都,板橋区,44_6,徳丸8丁目5番,紅梅公園（西）,35.7807647,139.6549341
東京都,板橋区,44_7,徳丸8丁目9番3号,民宅,35.7802453,139.6577525
東京都,板橋区,44_8,徳丸8丁目10番1号,紅梅小学校（西）,35.7810665,139.6573092
東京都,板橋区,44_9,徳丸6丁目2番10号,紅梅保育園（西）,35.7763546,139.6629809
東京都,板橋区,45_1,赤塚1丁目4番,徳親公園（北）,35.7696992,139.6503903
東京都,板橋区,45_2,徳丸4丁目5番1号,徳丸公園,35.7698148,139.6540422
東京都,板橋区,45_3,赤塚1丁目10番13号,赤塚健康福祉センタ－,35.7723817,139.6470873
東京都,板橋区,45_4,四葉一丁目１７番１２号,水車公園（北）,35.77775514,139.6520904
東京都,板橋区,45_5,徳丸4丁目10番8号先,赤徳公園（東）,35.770522,139.6526322
東京都,板橋区,45_6,徳丸4丁目13番1号,赤塚第一中学校（西）,35.7715147,139.6516757
東京都,板橋区,45_7,徳丸4丁目13番1号,赤塚第一中学校（南）,35.7715147,139.6516757
東京都,板橋区,45_8,徳丸4丁目13番1号,赤塚第一中学校（北）,35.7715147,139.6516757
東京都,板橋区,46_1,赤塚2丁目30番1号,民宅,35.7747955,139.6415429
東京都,板橋区,46_2,赤塚2丁目32番13号,民宅,35.7766735,139.6407857
東京都,板橋区,46_3,赤塚6丁目6番37号,民宅,35.7746208,139.6463875
東京都,板橋区,46_4,赤塚6丁目14番1号,下赤塚小学校（西）,35.7743311,139.6434208
東京都,板橋区,46_5,赤塚6丁目14番1号,下赤塚小学校（南）,35.7743311,139.6434208
東京都,板橋区,46_6,赤塚6丁目14番1号,下赤塚小学校（東）,35.7743311,139.6434208
東京都,板橋区,46_7,赤塚新町2丁目3番11号,民宅,35.7716777,139.64137
東京都,板橋区,46_8,赤塚新町2丁目12番1号,赤塚新町保育園,35.7733393,139.638485
東京都,板橋区,47_1,赤塚7丁目4番1号,あさひが丘保育園,35.7736396,139.6485769
東京都,板橋区,47_2,赤塚7丁目15番24号,民宅,35.7757136,139.6496386
東京都,板橋区,47_3,赤塚7丁目26番32号,しもじけ児童遊園（北東）,35.7788962,139.6488758
東京都,板橋区,47_4,赤塚7丁目27番15号,赤塚第三中学校（西）,35.7797152,139.6477997
東京都,板橋区,47_5,大門8番14号,私立ブルーポピー保育園,35.7837375,139.650481
東京都,板橋区,47_6,赤塚7丁目27番15号,赤塚第三中体育館前緑地,35.7797152,139.6477997
東京都,板橋区,47_7,大門6番18号,民宅,35.7835359,139.6476004
東京都,板橋区,47_8,大門3番,大門東の森,35.7827175,139.6498323
東京都,板橋区,48_1,赤塚3丁目11番21号,赤塚三丁目原公園,35.7778001,139.639415
東京都,板橋区,48_2,赤塚5丁目6番1号,赤塚体育館（松月院通り側）,35.7781944,139.641762
東京都,板橋区,48_3,赤塚5丁目6番1号,赤塚体育館（赤塚体育館通り側）,35.7781944,139.641762
東京都,板橋区,48_4,赤塚5丁目9番8号,民宅,35.7795421,139.6424156
東京都,板橋区,48_5,赤塚5丁目24番30号,民宅,35.7809076,139.6412969
東京都,板橋区,48_6,赤塚5丁目36番,都立赤塚公園（区立赤塚溜池公園北）,35.7859479,139.644173
東京都,板橋区,48_7,赤塚6丁目19番14号,赤塚福祉園,35.7769696,139.6451788
東京都,板橋区,48_8,赤塚6丁目38番1号,赤塚支所,35.7786872,139.6447071
東京都,板橋区,49_1,赤塚新町3丁目24番8号,下赤塚公園（西）,35.7722739,139.6333343
東京都,板橋区,49_2,成増1丁目3番14号,都営成増一丁目アパート２号棟,35.773338,139.633932
東京都,板橋区,49_3,成増1丁目11番1号,成増小学校（西）,35.7739357,139.6317855
東京都,板橋区,49_4,成増1丁目11番1号,成増小学校（北）,35.7739357,139.6317855
東京都,板橋区,49_5,成増1丁目11番1号,成増小学校（東）,35.7739357,139.6317855
東京都,板橋区,49_6,成増2丁目13番,成増駅（南）,35.777363,139.6331749
東京都,板橋区,49_7,成増1丁目29番6号,成増一丁目第二児童遊園（南）,35.7765422,139.6307843
東京都,板橋区,49_8,成増1丁目35番16号,成増一丁目向新田の森（西）,35.778232,139.6259236
東京都,板橋区,49_9,成増2丁目37番14号,成増二丁目児童遊園（北東）,35.7806799,139.6256049
東京都,板橋区,50_1,赤塚4丁目7番13号,石成公園（東）,35.7821255,139.6395046
東京都,板橋区,50_2,赤塚4丁目16番2号,宮前公園（西）,35.7838557,139.6391607
東京都,板橋区,50_3,成増3丁目6番19号,板橋区赤塚高台集会所,35.7782934,139.6363018
東京都,板橋区,50_4,赤塚3丁目40番10号,上赤塚公園,35.7817325,139.637289
東京都,板橋区,50_5,成増3丁目17番7号,成増ヶ丘小学校（北）,35.7809255,139.6343046
東京都,板橋区,50_6,成増3丁目18番1号,赤塚第二中学校（南）,35.7807191,139.6331673
東京都,板橋区,50_7,成増4丁目5番8号,天神下公園（西）,35.7823162,139.6312583
東京都,板橋区,50_8,成増4丁目24番7号,成増四丁目前新田の森,35.7833128,139.6362278
東京都,板橋区,50_9,成増5丁目11番,旧白子川緑道,35.7860344,139.632139
東京都,板橋区,51_1,3園1丁目7番1号,三園公園（北）,35.7877973,139.6413038
東京都,板橋区,51_2,3園1丁目14番10号,北部土木サービスセンター材料置場,35.7881917,139.6405068
東京都,板橋区,51_3,3園1丁目24番1号,三園小学校（東）,35.7901324,139.6383007
東京都,板橋区,51_4,3園1丁目24番1号,三園小学校（西）,35.7901324,139.6383007
東京都,板橋区,51_5,3園1丁目49番,溝下東公園（北）,35.7916619,139.6413038
東京都,板橋区,51_6,3園2丁目1番1号,高島陸橋交差点自転車駐車場,35.7924048,139.6434906
東京都,板橋区,51_7,成増5丁目19番2号,成増北第二公園（南）,35.7871247,139.6320115
東京都,板橋区,51_8,成増5丁目19番2号,成増北第二公園（北）,35.7871247,139.6320115
東京都,板橋区,52_1,高島平1丁目4番1号,西台中学校（西）,35.7820478,139.6717487
東京都,板橋区,52_2,高島平1丁目16番1号,高島平一丁目第二公園（北）,35.7832866,139.6677702
東京都,板橋区,52_3,高島平1丁目23番1号,高島平一丁目公園（南）,35.782537,139.6715976
東京都,板橋区,52_4,高島平1丁目23番1号,高島平一丁目公園（北）,35.782537,139.6715976
東京都,板橋区,52_5,高島平1丁目50番1号,高島第六小学校（南）,35.784822,139.6715727
東京都,板橋区,52_6,高島平1丁目50番1号,高島第六小学校（北）,35.784822,139.6715727
東京都,板橋区,52_7,高島平1丁目51番1号,高島平一丁目第三公園（東）,35.7847107,139.6719066
東京都,板橋区,52_8,高島平1丁目66番1号,高島平一丁目第四公園（南）,35.7854726,139.6689474
東京都,板橋区,53_1,高島平2丁目17番1号,高島平二丁目公園（北）,35.783597,139.66206
東京都,板橋区,53_2,高島平2丁目25番1号,高島第二小学校（東）,35.7844315,139.6622517
東京都,板橋区,53_3,高島平2丁目26番2号,高島平団地２－２６－２号棟（北）,35.7845525,139.6642418
東京都,板橋区,53_4,高島平2丁目26番7号,高島平団地２－２６－７号棟（南）,35.7834942,139.6639878
東京都,板橋区,53_5,高島平2丁目27番,高島平団地駐車場,35.7839871,139.6657768
東京都,板橋区,53_6,高島平2丁目28番2号先,高島平団地２－２８－２号棟（東）,35.7863723,139.6660965
東京都,板橋区,53_7,高島平2丁目28番6号,高島平団地２－２８－６号棟（北）,35.7868086,139.6645061
東京都,板橋区,53_8,高島平2丁目31番,高島平二丁目第二公園（北）,35.7861928,139.6621889
東京都,板橋区,54_1,高島平2丁目24番1号,高島平グラウンド少年サッカー場（南）,35.7852552,139.6604038
東京都,板橋区,54_2,高島平2丁目24番1号,高島第二中学校（北）,35.7852552,139.6604038
東京都,板橋区,54_3,高島平2丁目32番2号,高島平団地２－３２－２号棟（北）,35.7868154,139.6638234
東京都,板橋区,54_4,高島平2丁目33番2号,高島平団地２－３３－２号棟（南）,35.7873162,139.6613613
東京都,板橋区,54_5,高島平2丁目33番5号,高島平団地２－３３－５号棟（東）,35.7856611,139.6609792
東京都,板橋区,54_6,高島平2丁目33番6号,高島平団地２－３３－６号棟（西）,35.7858689,139.6598145
東京都,板橋区,54_7,高島平2丁目34番,高島平緑地公園内（高島平二丁目交差点付近）,35.7877731,139.663624
東京都,板橋区,55_1,高島平3丁目7番1号,都立高島高等学校（北）,35.7863525,139.6537682
東京都,板橋区,55_2,高島平3丁目11番1号,高島第五小学校（東）,35.7869786,139.6566482
東京都,板橋区,55_3,高島平3丁目11番1号,高島第五小学校（南）,35.7869786,139.6566482
東京都,板橋区,55_4,高島平3丁目11番6号,高島平団地３－１１－６号棟（西）,35.7875147,139.6558309
東京都,板橋区,55_5,高島平3丁目12番28号,高島平地域センター・区民事務所駐車場,35.7870358,139.6589379
東京都,板橋区,55_6,高島平3丁目14番1号,高島平緑地公園（高島平三丁目陸橋付近）,35.7900643,139.6532102
東京都,板橋区,55_7,高島平3丁目14番1号,高島平緑地公園（新高島平駅交差点付近）,35.7900643,139.6532102
東京都,板橋区,56_1,高島平7丁目24番1号,高島第一小学校（南）,35.7919292,139.6598557
東京都,板橋区,56_2,高島平7丁目9番1号,高島平七丁目公園（北）,35.7907658,139.6558964
東京都,板橋区,56_3,高島平7丁目33番1号,高島平七丁目第二公園（北）,35.792321,139.6550138
東京都,板橋区,56_4,高島平7丁目46番1号,高島第一小学校（北）,35.7921896,139.659687
東京都,板橋区,56_5,高島平8丁目2番1号,高島平駅第二自転車駐車場,35.7887992,139.6615511
東京都,板橋区,56_6,高島平8丁目24番1号,徳丸ケ原公園（南）,35.7914907,139.6611026
東京都,板橋区,56_7,高島平8丁目26番1号,高島第一中学校（東）,35.7920941,139.6633001
東京都,板橋区,56_8,新河岸3丁目9番1号,新河岸公園（南）,35.7957964,139.6500547
東京都,板橋区,57_1,高島平9丁目1番1号,志村車両検修場（北）,35.7869638,139.6737905
東京都,板橋区,57_2,高島平9丁目1番3号,志村車両検修場（スロープ下）,35.7889184,139.6722003
東京都,板橋区,57_3,高島平9丁目1番8号,高島平福祉園分場,35.7876981,139.6717798
東京都,板橋区,57_4,高島平9丁目19番1号,高島平九丁目公園（北）,35.7892102,139.6650592
東京都,板橋区,57_5,高島平9丁目39,高島平操車場,35.7907812,139.6682486
東京都,板橋区,57_6,高島平9丁目23番22号,都立板橋特別支援学校（南）,35.7909661,139.6650282
東京都,板橋区,57_7,高島平9丁目30番1号,高島平九丁目第二公園（東）,35.7903111,139.6716561
東京都,板橋区,57_8,高島平9丁目43番1号,私立つつじ保育園,35.7911569,139.6698035
東京都,板橋区,58_1,前野町4丁目15番,都営前野町四丁目第５アパート,35.7714368,139.6893826
東京都,板橋区,58_2,前野町4丁目15番,都営前野町四丁目第５アパート,35.7714368,139.6893826
東京都,板橋区,58_3,前野町4丁目36番先,高架下園地,35.7732445,139.6874682
東京都,板橋区,58_4,前野町5丁目18番3号,出井川緑道（前野町五丁目西児童遊園前）,35.7704284,139.6835401
東京都,板橋区,58_5,前野町5丁目37番10号,北前野児童遊園（北西）,35.7724043,139.68759
東京都,板橋区,58_6,前野町5丁目44番3号,北前野小学校（南）,35.7724615,139.6848885
東京都,板橋区,58_7,前野町5丁目44番3号,北前野小学校（東）,35.7724615,139.6848885
東京都,板橋区,58_8,前野町5丁目44番3号,北前野小学校（西）,35.7724615,139.6848885
東京都,板橋区,59_1,中台3丁目27番,中台緑歩道橋下,35.7722323,139.6809829
東京都,板橋区,59_2,中台3丁目27番1号,緑小学校（南）,35.7722829,139.6799411
東京都,板橋区,59_3,中台3丁目27番2号,緑が丘保育園,35.7732094,139.6791386
東京都,板橋区,59_4,中台3丁目27番4号,サンシティプール（西）,35.7743406,139.677935
東京都,板橋区,59_5,中台3丁目27番7号先,グルメシティー板橋サンゼリゼ前歩道北側緑地,35.7752497,139.6805293
東京都,板橋区,59_6,中台3丁目27番,中台しいのき公園,35.7722323,139.6809829
東京都,板橋区,59_7,中台3丁目27番J棟先,サンシティJ棟西側緑小学校東門付近,35.7727781,139.6803225
東京都,板橋区,60_1,高島平4丁目12番1号,高島平四丁目公園（南）,35.7868938,139.6500714
東京都,板橋区,60_2,高島平4丁目21番1号,高島第三小学校（北西）,35.7879626,139.6503704
東京都,板橋区,60_3,高島平4丁目21番2号,苗圃（南）,35.7879291,139.6493394
東京都,板橋区,60_4,高島平4丁目22番1号,高島第三中学校（北）,35.7873886,139.6512771
東京都,板橋区,60_5,高島平4丁目33番1号,高島平緑地公園（板橋市場入口交差点付近）,35.7903643,139.6508686
東京都,板橋区,60_6,高島平5丁目4番1号,高島平五丁目公園（東）,35.7872273,139.6459266
東京都,板橋区,60_7,高島平5丁目24番1号,高島平五丁目第二公園（西）,35.7901163,139.6449427
東京都,板橋区,61_1,新河岸1丁目3番1号,新河岸小学校（南）,35.7939031,139.6648698
東京都,板橋区,61_2,新河岸1丁目3番2号,都営新河岸一丁目アパート２号棟,35.7936996,139.6641893
東京都,板橋区,61_3,新河岸1丁目3番4号,都営新河岸一丁目アパート４号棟,35.7944259,139.6657436
東京都,板橋区,61_4,新河岸1丁目3番6号,新河岸一丁目公園（南）,35.7940977,139.6646755
東京都,板橋区,61_5,新河岸1丁目3番7号,徳丸橋公園（北）,35.7938309,139.6649795
東京都,板橋区,61_6,新河岸2丁目10番2号,都営新河岸二丁目アパート２号棟,35.795327,139.6619746
東京都,板橋区,61_7,新河岸2丁目10番2号,しらさぎ公園（南）,35.795327,139.6619746
東京都,板橋区,62_1,坂下2丁目1番3号,坂下二丁目集会所,35.7826984,139.6880732
東京都,板橋区,62_2,坂下2丁目1番20号,志村第五中学校（西）,35.7822774,139.6861691
東京都,板橋区,62_3,坂下2丁目1番20号,志村第五中学校（南）,35.7822774,139.6861691
東京都,板橋区,62_4,坂下3丁目20番2号,坂下三丁目第二児童遊園（北）,35.7874567,139.6836398
東京都,板橋区,62_5,東坂下2丁目9番1号,都営東坂下二丁目アパート,35.785019,139.6883028
東京都,板橋区,62_6,東坂下2丁目16番先,蓮根川緑道（坂下２丁目歩道橋付近）,35.7856201,139.6861921
東京都,板橋区,62_7,東坂下2丁目21番,区立洋弓場入口,35.7885514,139.685097
